,index,time,timeseq,Temperature,humidity,Precipitation,Surface_wind_speed,work_day,power_load
10365,41460,2021-03-07 21:00:00,0.8842105263157894,0.3261199696279423,0.6910909276456783,0.0,0.306378132118451,0.0,0.45745903123533105
10366,41464,2021-03-07 22:00:00,0.9263157894736841,0.30751708428246016,0.7515052556383306,0.0,0.2596810933940774,0.0,0.41297852635852283
10367,41468,2021-03-07 23:00:00,0.9684210526315788,0.30466970387243736,0.7687519134605573,0.0,0.2186788154897494,0.0,0.3422671708976164
10368,41472,2021-03-08 00:00:00,0.0,0.29460895975702356,0.8071231758342688,0.0,0.20956719817767652,0.5,0.3031514434360594
10369,41476,2021-03-08 01:00:00,0.042105263157894736,0.29138192862566437,0.8181447086437393,0.0,0.20956719817767652,0.5,0.2888143076108656
10370,41480,2021-03-08 02:00:00,0.08421052631578947,0.29062262718299164,0.8219206041432799,0.0,0.20159453302961272,0.5,0.2785875997476539
10371,41484,2021-03-08 03:00:00,0.12631578947368421,0.2695520121488231,0.8746810899071334,0.0,0.19362186788154895,0.5,0.2624072299244691
10372,41488,2021-03-08 04:00:00,0.16842105263157894,0.2706909643128322,0.8775385243392183,0.0,0.1981776765375854,0.5,0.2637789872246883
10373,41492,2021-03-08 05:00:00,0.21052631578947367,0.26822323462414577,0.9152974793346261,0.0,0.17425968109339407,0.5,0.25523681670190057
10374,41496,2021-03-08 06:00:00,0.25263157894736843,0.263287775246773,0.921012348198796,0.0,0.16400911161731205,0.5,0.29691521838666857
10375,41500,2021-03-08 07:00:00,0.29473684210526313,0.26841305998481396,0.8942749260128585,0.0005546311702717693,0.15034168564920272,0.5,0.3822907908652544
10376,41504,2021-03-08 08:00:00,0.3368421052631579,0.270501138952164,0.8716195530156139,0.0022185246810870773,0.15603644646924825,0.5,0.4279751298348562
10377,41508,2021-03-08 09:00:00,0.3789473684210526,0.329916476841306,0.7249719359118277,0.00887409872434831,0.18223234624145784,0.5,0.4950251596481454
10378,41512,2021-03-08 10:00:00,0.42105263157894735,0.3086560364464693,0.7935503622818655,0.022185246810870772,0.22095671981776763,0.5,0.5328860763289403
10379,41516,2021-03-08 11:00:00,0.46315789473684205,0.29593773728170086,0.8454944382079804,0.027731558513588463,0.2596810933940774,0.5,0.5479848638449569
10380,41520,2021-03-08 12:00:00,0.5052631578947369,0.31511009870918755,0.8286559853046229,0.02384914032168608,0.2676537585421412,0.5,0.49376873422115786
10381,41524,2021-03-08 13:00:00,0.5473684210526315,0.32536066818526954,0.8101847127257885,0.018857459789240156,0.2562642369020501,0.5,0.4477273277720304
10382,41528,2021-03-08 14:00:00,0.5894736842105263,0.32649962034927865,0.8057965098479437,0.007764836383804771,0.2369020501138952,0.5,0.46416604099125425
10383,41532,2021-03-08 15:00:00,0.631578947368421,0.3339028094153379,0.8133483008470253,0.0038824181919023854,0.21526195899772205,0.5,0.47774544640931516
10384,41536,2021-03-08 16:00:00,0.6736842105263158,0.33675018982536065,0.7958975405653639,0.0016638935108153076,0.1879271070615034,0.5,0.4979624317956135
10385,41540,2021-03-08 17:00:00,0.7157894736842104,0.33181473044798787,0.8018165118889683,0.0005546311702717693,0.12528473804100226,0.5,0.5120338429848812
10386,41544,2021-03-08 18:00:00,0.7578947368421052,0.32725892179195143,0.8292682926829269,0.0,0.14578587699316628,0.5,0.5104039729523691
10387,41548,2021-03-08 19:00:00,0.7999999999999999,0.3221336370539104,0.844065720991938,0.0,0.13667425968109337,0.5,0.5173003576441386
10388,41552,2021-03-08 20:00:00,0.8421052631578947,0.3198557327258922,0.8597816103684051,0.0,0.12414578587699315,0.5,0.510527378056727
10389,41556,2021-03-08 21:00:00,0.8842105263157894,0.3187167805618831,0.8718236554750485,0.0,0.09225512528473802,0.5,0.4680197402034223
10390,41560,2021-03-08 22:00:00,0.9263157894736841,0.2968868640850418,0.9056026125114809,0.0,0.08769931662870159,0.5,0.4213426244690408
10391,41564,2021-03-08 23:00:00,0.9684210526315788,0.2949886104783599,0.9096846617001736,0.0,0.10820045558086559,0.5,0.36131538308058353
10392,41568,2021-03-09 00:00:00,0.0,0.28302961275626426,0.9382590060210226,0.0,0.07061503416856492,0.5,0.3256190149966034
10393,41572,2021-03-09 01:00:00,0.042105263157894736,0.26860288534548216,0.948362077763037,0.0,0.07517084282460136,0.5,0.33551195241868226
10394,41576,2021-03-09 02:00:00,0.08421052631578947,0.2655656795747912,0.9511174609654046,0.0,0.08542141230068337,0.5,0.30267050952468266
10395,41580,2021-03-09 03:00:00,0.12631578947368421,0.25550493545937736,0.9711195019899991,0.0,0.08428246013667424,0.5,0.3060665718638669
10396,41584,2021-03-09 04:00:00,0.16842105263157894,0.2593014426727411,0.9676497601796102,0.0,0.10364464692482915,0.5,0.29098877474877827
10397,41588,2021-03-09 05:00:00,0.21052631578947367,0.2651860288534548,0.9823451372589039,0.0,0.17198177676537582,0.5,0.3054774566553986
10398,41592,2021-03-09 06:00:00,0.25263157894736843,0.2634776006074412,0.9766302683947342,0.0,0.18678815489749426,0.5,0.3259707772099605
10399,41596,2021-03-09 07:00:00,0.29473684210526313,0.26613515565679574,0.9864271864475967,0.0,0.1788154897494305,0.5,0.39421033996376265
10400,41600,2021-03-09 08:00:00,0.3368421052631579,0.2784738041002278,0.9615266863965712,0.0,0.17995444191343962,0.5,0.4231318831503592
10401,41604,2021-03-09 09:00:00,0.3789473684210526,0.3921791951404708,0.6821104194305542,0.0,0.20501138952164008,0.5,0.4571190328730437
10402,41608,2021-03-09 10:00:00,0.42105263157894735,0.40318906605922555,0.6362894172874783,0.0,0.17539863325740318,0.5,0.43894480562542726
10403,41612,2021-03-09 11:00:00,0.46315789473684205,0.41230068337129844,0.609858148790693,0.0,0.06833712984054668,0.5,0.42950719843886764
10404,41616,2021-03-09 12:00:00,0.5052631578947369,0.48747152619589984,0.4407592611490969,0.0,0.04783599088838268,0.5,0.3590357332742833
10405,41620,2021-03-09 13:00:00,0.5473684210526315,0.5037965072133637,0.3982038983569752,0.0,0.11617312072892938,0.5,0.320489975930238
10406,41624,2021-03-09 14:00:00,0.5894736842105263,0.505125284738041,0.3976936422083886,0.0,0.18223234624145784,0.5,0.33878299500728315
10407,41628,2021-03-09 15:00:00,0.631578947368421,0.5089217919514047,0.3931013368711094,0.0,0.24373576309794986,0.5,0.35782036599416633
10408,41632,2021-03-09 16:00:00,0.6736842105263158,0.5068337129840547,0.3934074905602613,0.0,0.29726651480637806,0.5,0.37734512947732735
10409,41636,2021-03-09 17:00:00,0.7157894736842104,0.4318526955201215,0.569139708133483,0.0,0.2585421412300683,0.5,0.41447991668425455
10410,41640,2021-03-09 18:00:00,0.7578947368421052,0.41287015945330297,0.6481273599346872,0.0,0.316628701594533,0.5,0.43564239276730743
10411,41644,2021-03-09 19:00:00,0.7999999999999999,0.4048974943052392,0.6960914379018268,0.0,0.34851936218678814,0.5,0.46491500617602166
10412,41648,2021-03-09 20:00:00,0.8421052631578947,0.39483675018982534,0.728543728951934,0.0,0.326879271070615,0.5,0.46364105030430314
10413,41652,2021-03-09 21:00:00,0.8842105263157894,0.3705391040242977,0.796918052862537,0.0,0.2744874715261959,0.5,0.4360354437912817
10414,41656,2021-03-09 22:00:00,0.9263157894736841,0.332953682611997,0.9023369731605267,0.0,0.28473804100227784,0.5,0.3947286414020663
10415,41660,2021-03-09 23:00:00,0.9684210526315788,0.3356112376613516,0.8911113378916217,0.0,0.26537585421412296,0.5,0.3369049307835761
