time,temperature,humidity,precipitation,surface_wind_speed,work_day,power_load
2021-01-01 0:00,-4.85,34.93,0,3.29,1,4999.46
2021-01-01 0:15,-4.85,34.93,0,3.29,1,4921.943
2021-01-01 0:30,-4.85,34.93,0,3.29,1,4890.578
2021-01-01 0:45,-4.85,34.93,0,3.29,1,4875.656
2021-01-01 1:00,-4.64,32.82,0,3.07,1,4818.934
2021-01-01 1:15,-4.64,32.82,0,3.07,1,4803.346
2021-01-01 1:30,-4.64,32.82,0,3.07,1,4796.01
2021-01-01 1:45,-4.64,32.82,0,3.07,1,4802.873
2021-01-01 2:00,-4.64,32.55,0,2.78,1,4748.181
2021-01-01 2:15,-4.64,32.55,0,2.78,1,4729.763
2021-01-01 2:30,-4.64,32.55,0,2.78,1,4709.127
2021-01-01 2:45,-4.64,32.55,0,2.78,1,4697.191
2021-01-01 3:00,-5.19,36.46,0,2.84,1,4646.307
2021-01-01 3:15,-5.19,36.46,0,2.84,1,4675.11
2021-01-01 3:30,-5.19,36.46,0,2.84,1,4687.901
2021-01-01 3:45,-5.19,36.46,0,2.84,1,4680.082
2021-01-01 4:00,-5.26,36.73,0,2.85,1,4658.821
2021-01-01 4:15,-5.26,36.73,0,2.85,1,4629.371
2021-01-01 4:30,-5.26,36.73,0,2.85,1,4616.445
2021-01-01 4:45,-5.26,36.73,0,2.85,1,4630.245
2021-01-01 5:00,-5.41,38.63,0,3.03,1,4612.951
2021-01-01 5:15,-5.41,38.63,0,3.03,1,4659.761
2021-01-01 5:30,-5.41,38.63,0,3.03,1,4677.165
2021-01-01 5:45,-5.41,38.63,0,3.03,1,4682.357
2021-01-01 6:00,-5.42,38.93,0,2.96,1,4744.919
2021-01-01 6:15,-5.42,38.93,0,2.96,1,4776.98
2021-01-01 6:30,-5.42,38.93,0,2.96,1,4802.296
2021-01-01 6:45,-5.42,38.93,0,2.96,1,4826.098
2021-01-01 7:00,-5.11,38.01,0,3.33,1,4882.639
2021-01-01 7:15,-5.11,38.01,0,3.33,1,4938.674
2021-01-01 7:30,-5.11,38.01,0,3.33,1,5043.973
2021-01-01 7:45,-5.11,38.01,0,3.33,1,5197.372
2021-01-01 8:00,-2.43,38.68,0,4.1,1,5262.339
2021-01-01 8:15,-2.43,38.68,0,4.1,1,5435.605
2021-01-01 8:30,-2.43,38.68,0,4.1,1,5503.553
2021-01-01 8:45,-2.43,38.68,0,4.1,1,5574.753
2021-01-01 9:00,2.39,25.51,0,4.32,1,5634.909
2021-01-01 9:15,2.39,25.51,0,4.32,1,5694.974
2021-01-01 9:30,2.39,25.51,0,4.32,1,5676.961
2021-01-01 9:45,2.39,25.51,0,4.32,1,5607.526
2021-01-01 10:00,2.61,26.13,0,5.05,1,5651.541
2021-01-01 10:15,2.61,26.13,0,5.05,1,5619.974
2021-01-01 10:30,2.61,26.13,0,5.05,1,5629.972
2021-01-01 10:45,2.61,26.13,0,5.05,1,5554.132
2021-01-01 11:00,2.61,26.31,0,5.24,1,5549.191
2021-01-01 11:15,2.61,26.31,0,5.24,1,5630.913
2021-01-01 11:30,2.61,26.31,0,5.24,1,5561.271
2021-01-01 11:45,2.61,26.31,0,5.24,1,5525.555
2021-01-01 12:00,7.08,19.89,0,5.21,1,5431.861
2021-01-01 12:15,7.08,19.89,0,5.21,1,5351.31
2021-01-01 12:30,7.08,19.89,0,5.21,1,5296.753
2021-01-01 12:45,7.08,19.89,0,5.21,1,5270.315
2021-01-01 13:00,7.1,19.93,0,5.15,1,5244.025
2021-01-01 13:15,7.1,19.93,0,5.15,1,5238.953
2021-01-01 13:30,7.1,19.93,0,5.15,1,5217.596
2021-01-01 13:45,7.1,19.93,0,5.15,1,5167.982
2021-01-01 14:00,7.07,19.86,0,4.83,1,5178.792
2021-01-01 14:15,7.07,19.86,0,4.83,1,5132.641
2021-01-01 14:30,7.07,19.86,0,4.83,1,5083.882
2021-01-01 14:45,7.07,19.86,0,4.83,1,5121.259
2021-01-01 15:00,6.61,19.46,0,3.61,1,5173.713
2021-01-01 15:15,6.61,19.46,0,3.61,1,5127.366
2021-01-01 15:30,6.61,19.46,0,3.61,1,5147.162
2021-01-01 15:45,6.61,19.46,0,3.61,1,5260.723
2021-01-01 16:00,6.43,16.76,0,2.66,1,5328.325
2021-01-01 16:15,6.43,16.76,0,2.66,1,5386.947
2021-01-01 16:30,6.43,16.76,0,2.66,1,5523.5
2021-01-01 16:45,6.43,16.76,0,2.66,1,5558.475
2021-01-01 17:00,-0.12,37.43,0,3.62,1,5644.587
2021-01-01 17:15,-0.12,37.43,0,3.62,1,5753.996
2021-01-01 17:30,-0.12,37.43,0,3.62,1,5866.5
2021-01-01 17:45,-0.12,37.43,0,3.62,1,5980.086
2021-01-01 18:00,0.23,36.17,0,3.61,1,5996.793
2021-01-01 18:15,0.23,36.17,0,3.61,1,5983.013
2021-01-01 18:30,0.23,36.17,0,3.61,1,5999.05
2021-01-01 18:45,0.23,36.17,0,3.61,1,5985.751
2021-01-01 19:00,0.1,36.71,0,3.19,1,6014.926
2021-01-01 19:15,0.1,36.71,0,3.19,1,6014.196
2021-01-01 19:30,0.1,36.71,0,3.19,1,5993.029
2021-01-01 19:45,0.1,36.71,0,3.19,1,6043.683
2021-01-01 20:00,-0.12,37.71,0,2.86,1,5991.682
2021-01-01 20:15,-0.12,37.71,0,2.86,1,6022.879
2021-01-01 20:30,-0.12,37.71,0,2.86,1,5950.231
2021-01-01 20:45,-0.12,37.71,0,2.86,1,6003.912
2021-01-01 21:00,-1.22,42.24,0,2.54,1,5913.566
2021-01-01 21:15,-1.22,42.24,0,2.54,1,5865.039
2021-01-01 21:30,-1.22,42.24,0,2.54,1,5820.953
2021-01-01 21:45,-1.22,42.24,0,2.54,1,5743.806
2021-01-01 22:00,-1.94,44.41,0,2.22,1,5647.53
2021-01-01 22:15,-1.94,44.41,0,2.22,1,5548.427
2021-01-01 22:30,-1.94,44.41,0,2.22,1,5485.519
2021-01-01 22:45,-1.94,44.41,0,2.22,1,5374.497
2021-01-01 23:00,-1.39,42.17,0,2.33,1,5320.687
2021-01-01 23:15,-1.39,42.17,0,2.33,1,5207.31
2021-01-01 23:30,-1.39,42.17,0,2.33,1,5116.025
2021-01-01 23:45,-1.39,42.17,0,2.33,1,5065.36
2021-01-02 0:00,-2.3,46.55,0,2.23,1,5046.163
2021-01-02 0:15,-2.3,46.55,0,2.23,1,4976.478
2021-01-02 0:30,-2.3,46.55,0,2.23,1,4970.841
2021-01-02 0:45,-2.3,46.55,0,2.23,1,4973.457
2021-01-02 1:00,-2.56,47.95,0,1.62,1,4954.729
2021-01-02 1:15,-2.56,47.95,0,1.62,1,4870.015
2021-01-02 1:30,-2.56,47.95,0,1.62,1,4885.419
2021-01-02 1:45,-2.56,47.95,0,1.62,1,4830.302
2021-01-02 2:00,-2.64,49.01,0,1.38,1,4830.282
2021-01-02 2:15,-2.64,49.01,0,1.38,1,4796.165
2021-01-02 2:30,-2.64,49.01,0,1.38,1,4713.278
2021-01-02 2:45,-2.64,49.01,0,1.38,1,4799.37
2021-01-02 3:00,-3.73,53.17,0,1.33,1,4809.888
2021-01-02 3:15,-3.73,53.17,0,1.33,1,4761.357
2021-01-02 3:30,-3.73,53.17,0,1.33,1,4718.786
2021-01-02 3:45,-3.73,53.17,0,1.33,1,4761.86
2021-01-02 4:00,-3.45,52.5,0,1.15,1,4686.674
2021-01-02 4:15,-3.45,52.5,0,1.15,1,4733.727
2021-01-02 4:30,-3.45,52.5,0,1.15,1,4761.338
2021-01-02 4:45,-3.45,52.5,0,1.15,1,4781.758
2021-01-02 5:00,-3.13,53.08,0,1.06,1,4746.557
2021-01-02 5:15,-3.13,53.08,0,1.06,1,4793.335
2021-01-02 5:30,-3.13,53.08,0,1.06,1,4776.898
2021-01-02 5:45,-3.13,53.08,0,1.06,1,4817.151
2021-01-02 6:00,-2.77,50.93,0,0.59,1,4836.855
2021-01-02 6:15,-2.77,50.93,0,0.59,1,4864.567
2021-01-02 6:30,-2.77,50.93,0,0.59,1,4860.569
2021-01-02 6:45,-2.77,50.93,0,0.59,1,4926.945
2021-01-02 7:00,-2.79,50.38,0,0.94,1,4954.132
2021-01-02 7:15,-2.79,50.38,0,0.94,1,5037.424
2021-01-02 7:30,-2.79,50.38,0,0.94,1,5079.412
2021-01-02 7:45,-2.79,50.38,0,0.94,1,5273.984
2021-01-02 8:00,-3.25,54.08,0,0.61,1,5402.602
2021-01-02 8:15,-3.25,54.08,0,0.61,1,5586.87
2021-01-02 8:30,-3.25,54.08,0,0.61,1,5697.892
2021-01-02 8:45,-3.25,54.08,0,0.61,1,5788.699
2021-01-02 9:00,2.16,36.29,0,0.15,1,5910.883
2021-01-02 9:15,2.16,36.29,0,0.15,1,5952.234
2021-01-02 9:30,2.16,36.29,0,0.15,1,5993.131
2021-01-02 9:45,2.16,36.29,0,0.15,1,5973.896
2021-01-02 10:00,3.26,34.91,0,0.27,1,6076.97
2021-01-02 10:15,3.26,34.91,0,0.27,1,6021.135
2021-01-02 10:30,3.26,34.91,0,0.27,1,5989.661
2021-01-02 10:45,3.26,34.91,0,0.27,1,5982.871
2021-01-02 11:00,3.65,32.89,0,0.41,1,5989.173
2021-01-02 11:15,3.65,32.89,0,0.41,1,5990.941
2021-01-02 11:30,3.65,32.89,0,0.41,1,5906.525
2021-01-02 11:45,3.65,32.89,0,0.41,1,5862.12
2021-01-02 12:00,7.5,23.21,0,1.02,1,5738.779
2021-01-02 12:15,7.5,23.21,0,1.02,1,5575.699
2021-01-02 12:30,7.5,23.21,0,1.02,1,5566.243
2021-01-02 12:45,7.5,23.21,0,1.02,1,5503.34
2021-01-02 13:00,7.57,25.02,0,1.42,1,5509.334
2021-01-02 13:15,7.57,25.02,0,1.42,1,5522.755
2021-01-02 13:30,7.57,25.02,0,1.42,1,5481.924
2021-01-02 13:45,7.57,25.02,0,1.42,1,5485.598
2021-01-02 14:00,7.47,27.07,0,1.88,1,5518.535
2021-01-02 14:15,7.47,27.07,0,1.88,1,5453.14
2021-01-02 14:30,7.47,27.07,0,1.88,1,5503.917
2021-01-02 14:45,7.47,27.07,0,1.88,1,5518.28
2021-01-02 15:00,5.82,36.33,0,1.68,1,5552.948
2021-01-02 15:15,5.82,36.33,0,1.68,1,5513.755
2021-01-02 15:30,5.82,36.33,0,1.68,1,5561.583
2021-01-02 15:45,5.82,36.33,0,1.68,1,5639.869
2021-01-02 16:00,3.72,46.02,0,2.55,1,5695.387
2021-01-02 16:15,3.72,46.02,0,2.55,1,5726.078
2021-01-02 16:30,3.72,46.02,0,2.55,1,5840.829
2021-01-02 16:45,3.72,46.02,0,2.55,1,5962.604
2021-01-02 17:00,0.57,48.61,0,1.99,1,6037.989
2021-01-02 17:15,0.57,48.61,0,1.99,1,6111.127
2021-01-02 17:30,0.57,48.61,0,1.99,1,6195.582
2021-01-02 17:45,0.57,48.61,0,1.99,1,6239.819
2021-01-02 18:00,0.68,51.25,0,2.42,1,6208.467
2021-01-02 18:15,0.68,51.25,0,2.42,1,6226.233
2021-01-02 18:30,0.68,51.25,0,2.42,1,6242.967
2021-01-02 18:45,0.68,51.25,0,2.42,1,6245.929
2021-01-02 19:00,0.87,53.1,0,2.62,1,6206.41
2021-01-02 19:15,0.87,53.1,0,2.62,1,6247.202
2021-01-02 19:30,0.87,53.1,0,2.62,1,6162.019
2021-01-02 19:45,0.87,53.1,0,2.62,1,6250.866
2021-01-02 20:00,1.17,54.91,0,2.28,1,6167.417
2021-01-02 20:15,1.17,54.91,0,2.28,1,6171.599
2021-01-02 20:30,1.17,54.91,0,2.28,1,6127.189
2021-01-02 20:45,1.17,54.91,0,2.28,1,6124.508
2021-01-02 21:00,1.57,55.58,0,2.22,1,6024.342
2021-01-02 21:15,1.57,55.58,0,2.22,1,5953.707
2021-01-02 21:30,1.57,55.58,0,2.22,1,5855.139
2021-01-02 21:45,1.57,55.58,0,2.22,1,5816.115
2021-01-02 22:00,0.35,61.62,0,2.53,1,5732.741
2021-01-02 22:15,0.35,61.62,0,2.53,1,5639.822
2021-01-02 22:30,0.35,61.62,0,2.53,1,5585.809
2021-01-02 22:45,0.35,61.62,0,2.53,1,5449.603
2021-01-02 23:00,0.12,63.66,0,2.25,1,5375.583
2021-01-02 23:15,0.12,63.66,0,2.25,1,5254.783
2021-01-02 23:30,0.12,63.66,0,2.25,1,5182.077
2021-01-02 23:45,0.12,63.66,0,2.25,1,5142.708
2021-01-03 0:00,-0.55,66.01,0,1.66,1,5063.259
2021-01-03 0:15,-0.55,66.01,0,1.66,1,5024.174
2021-01-03 0:30,-0.55,66.01,0,1.66,1,4992.972
2021-01-03 0:45,-0.55,66.01,0,1.66,1,4957.249
2021-01-03 1:00,-0.36,65.47,0,1.25,1,4931.162
2021-01-03 1:15,-0.36,65.47,0,1.25,1,4937.649
2021-01-03 1:30,-0.36,65.47,0,1.25,1,4888.897
2021-01-03 1:45,-0.36,65.47,0,1.25,1,4852.934
2021-01-03 2:00,-0.34,64.77,0,1.14,1,4849.157
2021-01-03 2:15,-0.34,64.77,0,1.14,1,4830.846
2021-01-03 2:30,-0.34,64.77,0,1.14,1,4799.409
2021-01-03 2:45,-0.34,64.77,0,1.14,1,4778.057
2021-01-03 3:00,-0.69,64.64,0,1,1,4769.166
2021-01-03 3:15,-0.69,64.64,0,1,1,4780.88
2021-01-03 3:30,-0.69,64.64,0,1,1,4767.452
2021-01-03 3:45,-0.69,64.64,0,1,1,4740.558
2021-01-03 4:00,-0.83,66.08,0,0.6,1,4738.482
2021-01-03 4:15,-0.83,66.08,0,0.6,1,4713.097
2021-01-03 4:30,-0.83,66.08,0,0.6,1,4704.652
2021-01-03 4:45,-0.83,66.08,0,0.6,1,4735.638
2021-01-03 5:00,-1.04,67.94,0,0.87,1,4747.038
2021-01-03 5:15,-1.04,67.94,0,0.87,1,4790.636
2021-01-03 5:30,-1.04,67.94,0,0.87,1,4794.191
2021-01-03 5:45,-1.04,67.94,0,0.87,1,4823.539
2021-01-03 6:00,-0.94,68.88,0,0.9,1,4871.014
2021-01-03 6:15,-0.94,68.88,0,0.9,1,4903.572
2021-01-03 6:30,-0.94,68.88,0,0.9,1,4920.36
2021-01-03 6:45,-0.94,68.88,0,0.9,1,4995.091
2021-01-03 7:00,-0.82,67.77,0,0.64,1,4998.792
2021-01-03 7:15,-0.82,67.77,0,0.64,1,5043.895
2021-01-03 7:30,-0.82,67.77,0,0.64,1,5121.578
2021-01-03 7:45,-0.82,67.77,0,0.64,1,5312.632
2021-01-03 8:00,-1.19,67.13,0,1.27,1,5447.766
2021-01-03 8:15,-1.19,67.13,0,1.27,1,5630.337
2021-01-03 8:30,-1.19,67.13,0,1.27,1,5781.528
2021-01-03 8:45,-1.19,67.13,0,1.27,1,5896.995
2021-01-03 9:00,1.48,51.53,0,1.29,1,6003.943
2021-01-03 9:15,1.48,51.53,0,1.29,1,6041.023
2021-01-03 9:30,1.48,51.53,0,1.29,1,6047.193
2021-01-03 9:45,1.48,51.53,0,1.29,1,6059.756
2021-01-03 10:00,1.31,52.03,0,1.25,1,6145.839
2021-01-03 10:15,1.31,52.03,0,1.25,1,6192.342
2021-01-03 10:30,1.31,52.03,0,1.25,1,6159.721
2021-01-03 10:45,1.31,52.03,0,1.25,1,6140.963
2021-01-03 11:00,1.24,53.37,0,1.03,1,6152.022
2021-01-03 11:15,1.24,53.37,0,1.03,1,6188.164
2021-01-03 11:30,1.24,53.37,0,1.03,1,6144.873
2021-01-03 11:45,1.24,53.37,0,1.03,1,6114.446
2021-01-03 12:00,4.54,42.8,0,0.96,1,6029.847
2021-01-03 12:15,4.54,42.8,0,0.96,1,5898.544
2021-01-03 12:30,4.54,42.8,0,0.96,1,5817.367
2021-01-03 12:45,4.54,42.8,0,0.96,1,5795.205
2021-01-03 13:00,4.77,43.94,0,1.15,1,5865.461
2021-01-03 13:15,4.77,43.94,0,1.15,1,5893.104
2021-01-03 13:30,4.77,43.94,0,1.15,1,5778.105
2021-01-03 13:45,4.77,43.94,0,1.15,1,5810.303
2021-01-03 14:00,5.01,44.88,0,1.46,1,5880.342
2021-01-03 14:15,5.01,44.88,0,1.46,1,5803.573
2021-01-03 14:30,5.01,44.88,0,1.46,1,5780.901
2021-01-03 14:45,5.01,44.88,0,1.46,1,5826.379
2021-01-03 15:00,4.15,48.29,0,1.89,1,5843.003
2021-01-03 15:15,4.15,48.29,0,1.89,1,5822.063
2021-01-03 15:30,4.15,48.29,0,1.89,1,5803.322
2021-01-03 15:45,4.15,48.29,0,1.89,1,5878.438
2021-01-03 16:00,4.14,49.31,0,1.65,1,5950.51
2021-01-03 16:15,4.14,49.31,0,1.65,1,5939.449
2021-01-03 16:30,4.14,49.31,0,1.65,1,6063.267
2021-01-03 16:45,4.14,49.31,0,1.65,1,6138.707
2021-01-03 17:00,0.47,59.11,0,2.06,1,6232.95
2021-01-03 17:15,0.47,59.11,0,2.06,1,6259.526
2021-01-03 17:30,0.47,59.11,0,2.06,1,6359.946
2021-01-03 17:45,0.47,59.11,0,2.06,1,6335.38
2021-01-03 18:00,0.34,58.86,0,2.01,1,6315.779
2021-01-03 18:15,0.34,58.86,0,2.01,1,6350.625
2021-01-03 18:30,0.34,58.86,0,2.01,1,6330.793
2021-01-03 18:45,0.34,58.86,0,2.01,1,6303.542
2021-01-03 19:00,-0.33,62.22,0,2.2,1,6277.013
2021-01-03 19:15,-0.33,62.22,0,2.2,1,6389.021
2021-01-03 19:30,-0.33,62.22,0,2.2,1,6274.998
2021-01-03 19:45,-0.33,62.22,0,2.2,1,6335.766
2021-01-03 20:00,-0.7,64.74,0,2.22,1,6328.245
2021-01-03 20:15,-0.7,64.74,0,2.22,1,6287.939
2021-01-03 20:30,-0.7,64.74,0,2.22,1,6256.254
2021-01-03 20:45,-0.7,64.74,0,2.22,1,6236.493
2021-01-03 21:00,-1.51,67.43,0,1.87,1,6128.597
2021-01-03 21:15,-1.51,67.43,0,1.87,1,6085.879
2021-01-03 21:30,-1.51,67.43,0,1.87,1,5927.356
2021-01-03 21:45,-1.51,67.43,0,1.87,1,5855.575
2021-01-03 22:00,-2.94,72.14,0,1.01,1,5739.906
2021-01-03 22:15,-2.94,72.14,0,1.01,1,5654.095
2021-01-03 22:30,-2.94,72.14,0,1.01,1,5560.828
2021-01-03 22:45,-2.94,72.14,0,1.01,1,5477.688
2021-01-03 23:00,-3.02,72.6,0,1.25,1,5371.456
2021-01-03 23:15,-3.02,72.6,0,1.25,1,5278.169
2021-01-03 23:30,-3.02,72.6,0,1.25,1,5222.367
2021-01-03 23:45,-3.02,72.6,0,1.25,1,5202.162
2021-01-04 0:00,-3.46,74.15,0,0.7,0,5109.577
2021-01-04 0:15,-3.46,74.15,0,0.7,0,5134.231
2021-01-04 0:30,-3.46,74.15,0,0.7,0,5103.425
2021-01-04 0:45,-3.46,74.15,0,0.7,0,5100.91
2021-01-04 1:00,-3.13,73.8,0,0.65,0,5088.25
2021-01-04 1:15,-3.13,73.8,0,0.65,0,5047.695
2021-01-04 1:30,-3.13,73.8,0,0.65,0,5056.219
2021-01-04 1:45,-3.13,73.8,0,0.65,0,5048.995
2021-01-04 2:00,-3.74,77,0,0.59,0,4999.628
2021-01-04 2:15,-3.74,77,0,0.59,0,4991.831
2021-01-04 2:30,-3.74,77,0,0.59,0,4942.532
2021-01-04 2:45,-3.74,77,0,0.59,0,4979.394
2021-01-04 3:00,-4.44,79.12,0,0.55,0,4937.256
2021-01-04 3:15,-4.44,79.12,0,0.55,0,4947.476
2021-01-04 3:30,-4.44,79.12,0,0.55,0,4939.445
2021-01-04 3:45,-4.44,79.12,0,0.55,0,4945.271
2021-01-04 4:00,-4.8,79.64,0,0.61,0,4926.432
2021-01-04 4:15,-4.8,79.64,0,0.61,0,4901.207
2021-01-04 4:30,-4.8,79.64,0,0.61,0,4918.376
2021-01-04 4:45,-4.8,79.64,0,0.61,0,4916.249
2021-01-04 5:00,-4.88,83.66,0,0.36,0,4939.885
2021-01-04 5:15,-4.88,83.66,0,0.36,0,4955.816
2021-01-04 5:30,-4.88,83.66,0,0.36,0,4921.562
2021-01-04 5:45,-4.88,83.66,0,0.36,0,5035.029
2021-01-04 6:00,-4.78,82.04,0,0.66,0,5077.282
2021-01-04 6:15,-4.78,82.04,0,0.66,0,5211.718
2021-01-04 6:30,-4.78,82.04,0,0.66,0,5344.048
2021-01-04 6:45,-4.78,82.04,0,0.66,0,5430.973
2021-01-04 7:00,-4.69,81.28,0,1.1,0,5513.463
2021-01-04 7:15,-4.69,81.28,0,1.1,0,5560.305
2021-01-04 7:30,-4.69,81.28,0,1.1,0,5589.229
2021-01-04 7:45,-4.69,81.28,0,1.1,0,5722.714
2021-01-04 8:00,-4.41,78.74,0,0.85,0,5802.292
2021-01-04 8:15,-4.41,78.74,0,0.85,0,5982.279
2021-01-04 8:30,-4.41,78.74,0,0.85,0,6141.588
2021-01-04 8:45,-4.41,78.74,0,0.85,0,6214.98
2021-01-04 9:00,0.55,58.98,0,1.49,0,6287.177
2021-01-04 9:15,0.55,58.98,0,1.49,0,6345.523
2021-01-04 9:30,0.55,58.98,0,1.49,0,6316.69
2021-01-04 9:45,0.55,58.98,0,1.49,0,6314.33
2021-01-04 10:00,0.53,61.79,0,1.27,0,6293.719
2021-01-04 10:15,0.53,61.79,0,1.27,0,6330.746
2021-01-04 10:30,0.53,61.79,0,1.27,0,6330.806
2021-01-04 10:45,0.53,61.79,0,1.27,0,6336.299
2021-01-04 11:00,1.21,62.71,0,1.05,0,6333.17
2021-01-04 11:15,1.21,62.71,0,1.05,0,6416.767
2021-01-04 11:30,1.21,62.71,0,1.05,0,6337.855
2021-01-04 11:45,1.21,62.71,0,1.05,0,6259.866
2021-01-04 12:00,3.36,53.93,0,1.07,0,6161.41
2021-01-04 12:15,3.36,53.93,0,1.07,0,6086.908
2021-01-04 12:30,3.36,53.93,0,1.07,0,6090.978
2021-01-04 12:45,3.36,53.93,0,1.07,0,6041.076
2021-01-04 13:00,3.73,53.69,0,1.03,0,6024.741
2021-01-04 13:15,3.73,53.69,0,1.03,0,6104.325
2021-01-04 13:30,3.73,53.69,0,1.03,0,6099.431
2021-01-04 13:45,3.73,53.69,0,1.03,0,6064.899
2021-01-04 14:00,3.98,53.05,0,1.03,0,6105.881
2021-01-04 14:15,3.98,53.05,0,1.03,0,6096.133
2021-01-04 14:30,3.98,53.05,0,1.03,0,6031.062
2021-01-04 14:45,3.98,53.05,0,1.03,0,6090.865
2021-01-04 15:00,4.18,51.99,0,1.35,0,6086.758
2021-01-04 15:15,4.18,51.99,0,1.35,0,6055.242
2021-01-04 15:30,4.18,51.99,0,1.35,0,6232.032
2021-01-04 15:45,4.18,51.99,0,1.35,0,6260.716
2021-01-04 16:00,3.62,56.15,0,1.94,0,6265.607
2021-01-04 16:15,3.62,56.15,0,1.94,0,6376.059
2021-01-04 16:30,3.62,56.15,0,1.94,0,6242.055
2021-01-04 16:45,3.62,56.15,0,1.94,0,6358.812
2021-01-04 17:00,0.34,65.05,0,2.33,0,6381.861
2021-01-04 17:15,0.34,65.05,0,2.33,0,6436.146
2021-01-04 17:30,0.34,65.05,0,2.33,0,6523.486
2021-01-04 17:45,0.34,65.05,0,2.33,0,6543.717
2021-01-04 18:00,0.4,63.97,0,2.4,0,6566.133
2021-01-04 18:15,0.4,63.97,0,2.4,0,6498.02
2021-01-04 18:30,0.4,63.97,0,2.4,0,6481.923
2021-01-04 18:45,0.4,63.97,0,2.4,0,6448.963
2021-01-04 19:00,0.24,63.49,0,2.35,0,6501.13
2021-01-04 19:15,0.24,63.49,0,2.35,0,6462.14
2021-01-04 19:30,0.24,63.49,0,2.35,0,6411.769
2021-01-04 19:45,0.24,63.49,0,2.35,0,6490.073
2021-01-04 20:00,-0.23,64.72,0,2.52,0,6491.967
2021-01-04 20:15,-0.23,64.72,0,2.52,0,6454.101
2021-01-04 20:30,-0.23,64.72,0,2.52,0,6388.615
2021-01-04 20:45,-0.23,64.72,0,2.52,0,6334.329
2021-01-04 21:00,-1.21,67.68,0,1.9,0,6304.978
2021-01-04 21:15,-1.21,67.68,0,1.9,0,6189.408
2021-01-04 21:30,-1.21,67.68,0,1.9,0,6082.817
2021-01-04 21:45,-1.21,67.68,0,1.9,0,5978.872
2021-01-04 22:00,-2.29,68.94,0,1.86,0,5866.547
2021-01-04 22:15,-2.29,68.94,0,1.86,0,5766.485
2021-01-04 22:30,-2.29,68.94,0,1.86,0,5704.659
2021-01-04 22:45,-2.29,68.94,0,1.86,0,5586.922
2021-01-04 23:00,-2.24,68.98,0,1.21,0,5547.924
2021-01-04 23:15,-2.24,68.98,0,1.21,0,5439.752
2021-01-04 23:30,-2.24,68.98,0,1.21,0,5376.531
2021-01-04 23:45,-2.24,68.98,0,1.21,0,5279.946
2021-01-05 0:00,-2.82,72.44,0,0.98,0,5225.28
2021-01-05 0:15,-2.82,72.44,0,0.98,0,5226.644
2021-01-05 0:30,-2.82,72.44,0,0.98,0,5235.225
2021-01-05 0:45,-2.82,72.44,0,0.98,0,5153.72
2021-01-05 1:00,-2.69,73.41,0,0.59,0,5134.515
2021-01-05 1:15,-2.69,73.41,0,0.59,0,5103.726
2021-01-05 1:30,-2.69,73.41,0,0.59,0,5081.228
2021-01-05 1:45,-2.69,73.41,0,0.59,0,5002.215
2021-01-05 2:00,-2.75,75.78,0,0.49,0,4993.547
2021-01-05 2:15,-2.75,75.78,0,0.49,0,4982.552
2021-01-05 2:30,-2.75,75.78,0,0.49,0,5028.166
2021-01-05 2:45,-2.75,75.78,0,0.49,0,5005.983
2021-01-05 3:00,-2.71,74.67,0,0.56,0,5002.972
2021-01-05 3:15,-2.71,74.67,0,0.56,0,4974.739
2021-01-05 3:30,-2.71,74.67,0,0.56,0,5014.383
2021-01-05 3:45,-2.71,74.67,0,0.56,0,4947.781
2021-01-05 4:00,-2.31,72.94,0,0.48,0,4978.128
2021-01-05 4:15,-2.31,72.94,0,0.48,0,4940.317
2021-01-05 4:30,-2.31,72.94,0,0.48,0,4932.854
2021-01-05 4:45,-2.31,72.94,0,0.48,0,4940.039
2021-01-05 5:00,-2.21,69.16,0,0.67,0,5012.741
2021-01-05 5:15,-2.21,69.16,0,0.67,0,4999.06
2021-01-05 5:30,-2.21,69.16,0,0.67,0,5048.956
2021-01-05 5:45,-2.21,69.16,0,0.67,0,5099.203
2021-01-05 6:00,-1.82,68.66,0,0.83,0,5147.915
2021-01-05 6:15,-1.82,68.66,0,0.83,0,5212.532
2021-01-05 6:30,-1.82,68.66,0,0.83,0,5317.565
2021-01-05 6:45,-1.82,68.66,0,0.83,0,5421.61
2021-01-05 7:00,-1.5,67.71,0,0.39,0,5505.278
2021-01-05 7:15,-1.5,67.71,0,0.39,0,5548.765
2021-01-05 7:30,-1.5,67.71,0,0.39,0,5584.082
2021-01-05 7:45,-1.5,67.71,0,0.39,0,5712.113
2021-01-05 8:00,-1.89,63.89,0,0.41,0,5782.118
2021-01-05 8:15,-1.89,63.89,0,0.41,0,5980.424
2021-01-05 8:30,-1.89,63.89,0,0.41,0,6157.397
2021-01-05 8:45,-1.89,63.89,0,0.41,0,6305.196
2021-01-05 9:00,0.39,51.43,0,0.59,0,6378.475
2021-01-05 9:15,0.39,51.43,0,0.59,0,6332.666
2021-01-05 9:30,0.39,51.43,0,0.59,0,6386.405
2021-01-05 9:45,0.39,51.43,0,0.59,0,6371.682
2021-01-05 10:00,0.5,51.26,0,0.88,0,6404.804
2021-01-05 10:15,0.5,51.26,0,0.88,0,6358.118
2021-01-05 10:30,0.5,51.26,0,0.88,0,6342.443
2021-01-05 10:45,0.5,51.26,0,0.88,0,6343.988
2021-01-05 11:00,1.04,49.15,0,1.26,0,6359.949
